Timeline,Oxygen Consumption,Ammonia Nitrogen,PH,Dissolved Oxygen
2014-07-30 16:00:00.0,3.7224,0.02,8.0727,7.0243
2014-07-30 16:30:00.0,3.7216,0.02,8.0304,7.262
2014-07-30 17:00:00.0,4.1558,0.02,8.0263,7.6099
2014-07-30 17:30:00.0,4.1562,0.02,8.0733,7.8787
2014-07-30 18:00:00.0,4.157,0.02,8.178,7.9842
2014-07-30 18:30:00.0,4.1566,0.02,8.2544,8.118
2014-07-30 19:00:00.0,4.6092,0.02,8.2816,8.1436
2014-07-30 19:30:00.0,4.6089,0.02,8.3112,8.3301
2014-07-30 20:00:00.0,4.6085,0.02,8.3387,8.4907
2014-07-30 20:30:00.0,4.6081,0.02,8.3629,8.3845
2014-07-30 21:00:00.0,4.4432,0.02,8.3857,8.41
2014-07-30 21:30:00.0,4.44,0.02,8.3901,8.2211
2014-07-30 22:00:00.0,4.4428,0.02,8.3863,8.2203
2014-07-30 22:30:00.0,4.4432,0.02,8.3909,7.8743
2014-07-30 23:00:00.0,4.6407,0.02,8.3901,7.7925
2014-07-30 23:30:00.0,4.6465,0.02,8.3714,7.7114
2014-07-31 00:00:00.0,4.6407,0.02,8.3527,7.6323
2014-07-31 00:30:00.0,4.6422,0.02,8.3615,7.528
2014-07-31 01:00:00.0,4.4985,0.02,8.3426,7.286
2014-07-31 01:30:00.0,4.4981,0.02,8.3151,6.966
2014-07-31 02:00:00.0,4.4993,0.02,8.2711,6.8018
2014-07-31 02:30:00.0,4.4981,0.02,8.2288,6.6936
2014-07-31 03:00:00.0,4.3164,0.02,8.1956,6.5318
2014-07-31 03:30:00.0,4.3066,0.02,8.1758,6.237
2014-07-31 04:00:00.0,4.3172,0.02,8.1521,6.0213
2014-07-31 04:30:00.0,4.3152,0.02,8.1189,5.8875
2014-07-31 05:00:00.0,4.3411,0.02,8.0763,5.7001
2014-07-31 05:30:00.0,4.3392,0.02,8.0527,5.621
2014-07-31 06:00:00.0,4.3395,0.02,8.0285,5.5659
2014-07-31 06:30:00.0,4.3399,0.02,8.0002,5.5112
2014-07-31 07:00:00.0,4.5029,0.02,7.9941,5.5136
2014-07-31 07:30:00.0,4.5076,0.02,7.9894,5.512
2014-07-31 08:00:00.0,4.5064,0.02,7.985,5.9098
2014-07-31 08:30:00.0,4.526,0.02,8.0098,5.6186
2014-07-31 09:00:00.0,5.4478,0.02,8.1005,6.207
2014-07-31 09:30:00.0,5.4451,0.02,8.129,6.2098
2014-07-31 10:00:00.0,5.4572,0.02,8.2805,6.2118
2014-07-31 10:30:00.0,5.4482,0.02,8.2813,6.5354
2014-07-31 11:00:00.0,5.0285,0.02,8.3104,6.9648
2014-07-31 11:30:00.0,5.0281,0.02,8.3206,7.2584
2014-07-31 12:00:00.0,5.0281,0.02,8.267,7.0467
2014-07-31 12:30:00.0,5.0285,0.02,8.3297,6.9688
2014-07-31 13:00:00.0,4.5531,0.02,8.3055,6.9141
2014-07-31 13:30:00.0,4.5539,0.02,8.2774,6.8601
2014-07-31 14:00:00.0,4.5543,0.02,8.2632,6.9688
2014-07-31 14:30:00.0,4.5535,0.02,8.2585,6.9968
2014-07-31 15:00:00.0,4.6006,0.02,8.2588,7.0235
2014-07-31 15:30:00.0,4.6006,0.02,8.2582,7.1274
2014-07-31 16:00:00.0,4.6002,0.02,8.273,7.1841
2014-07-31 16:30:00.0,4.6002,0.02,8.2857,7.397
2014-07-31 17:00:00.0,4.9013,0.02,8.3057,7.1318
2014-07-31 17:30:00.0,4.9009,0.02,8.3439,7.2616
2014-07-31 18:00:00.0,4.9017,0.02,8.3019,7.4745
2014-07-31 18:30:00.0,4.9013,0.02,8.3527,7.4202
2014-07-31 19:00:00.0,5.8,0.02,8.4003,7.9291
2014-07-31 19:30:00.0,5.8,0.02,8.4432,7.7174
2014-07-31 20:00:00.0,5.8,0.02,8.5075,7.8212
2014-07-31 20:30:00.0,5.8,0.02,8.5369,6.9928
2014-07-31 21:00:00.0,5.8,0.02,8.5217,7.2612
2014-07-31 21:30:00.0,5.8,0.02,8.4676,7.075
2014-07-31 22:00:00.0,5.8,0.02,8.464,6.805
2014-07-31 22:30:00.0,5.8,0.02,8.4201,5.9142
2014-07-31 23:00:00.0,5.6115,0.02,8.3673,5.9722
2014-07-31 23:30:00.0,5.5982,0.02,8.3566,6.1343
2014-08-01 00:00:00.0,5.5982,0.02,8.405,6.2414
2014-08-01 00:30:00.0,5.599,0.02,8.3156,6.0001
2014-08-01 01:00:00.0,4.9575,0.02,8.267,5.758
2014-08-01 01:30:00.0,4.9571,0.02,8.2005,5.5
2014-08-01 02:00:00.0,4.9571,0.02,8.1483,5.5
2014-08-01 02:30:00.0,4.9567,0.02,8.1049,5.5
2014-08-01 03:00:00.0,5.4003,0.02,8.0763,5.5
2014-08-01 03:30:00.0,5.4003,0.02,8.0194,5.5
2014-08-01 04:00:00.0,5.3995,0.02,7.9463,5.5
2014-08-01 04:30:00.0,5.3995,0.02,7.8735,5.5
2014-08-01 05:00:00.0,4.9657,0.02,7.8196,5.5
2014-08-01 05:30:00.0,4.9653,0.02,7.7905,5.5
2014-08-01 06:00:00.0,4.9645,0.02,7.7718,5.5
2014-08-01 06:30:00.0,4.9649,0.02,7.8007,5.5
2014-08-01 07:00:00.0,4.1507,0.02,7.8331,5.5
2014-08-01 07:30:00.0,4.1499,0.02,7.838,5.5
2014-08-01 08:00:00.0,4.1507,0.02,7.7756,5.5
2014-08-01 08:30:00.0,4.1499,0.02,7.7998,5.5
2014-08-01 09:00:00.0,4.4828,0.02,7.8732,5.5
2014-08-01 09:30:00.0,4.4828,0.02,7.868,5.5
2014-08-01 10:00:00.0,4.4828,0.02,7.9839,5.5
2014-08-01 10:30:00.0,4.4836,0.02,8.0713,5.5
2014-08-01 11:00:00.0,4.5142,0.02,8.1661,7.4413
2014-08-01 11:30:00.0,4.5139,0.02,8.176,7.2552
2014-08-01 12:00:00.0,4.5146,0.02,8.1947,7.0726
2014-08-01 12:30:00.0,4.5174,0.02,8.1942,6.9388
2014-08-01 13:00:00.0,4.442,0.02,8.1956,6.8286
2014-08-01 13:30:00.0,4.4424,0.02,8.1906,6.7747
2014-08-01 14:00:00.0,4.4432,0.02,8.1994,6.5617
2014-08-01 14:30:00.0,4.4424,0.02,8.2043,6.531
2014-08-01 15:00:00.0,5.8,0.02,8.2005,6.4503
2014-08-01 15:30:00.0,5.8,0.02,8.1804,6.4771
2014-08-01 16:00:00.0,5.8,0.1086,8.1521,6.8022
2014-08-01 16:30:00.0,5.8,0.1031,8.162,6.7771
2014-08-01 17:00:00.0,5.8,0.1012,8.2098,6.5597
2014-08-01 17:30:00.0,5.8,0.1008,8.2343,6.1603
2014-08-01 18:00:00.0,5.8,0.0835,8.2096,5.9678
2014-08-01 18:30:00.0,5.8,0.0952,8.1431,6.1068
2014-08-01 19:00:00.0,5.8,0.0804,8.095,6.1875
2014-08-01 19:30:00.0,5.8,0.0985,8.1189,6.1883
2014-08-01 20:00:00.0,5.8,0.0886,8.1818,6.1847
2014-08-01 20:30:00.0,5.8,0.0792,8.248,6.213
2014-08-01 21:00:00.0,5.8,0.099,8.2659,6.3456
2014-08-01 21:30:00.0,5.8,0.0978,8.2956,6.4563
2014-08-01 22:00:00.0,5.8,0.0758,8.3335,6.1879
2014-08-01 22:30:00.0,5.8,0.0765,8.3527,6.1579
2014-08-01 23:00:00.0,5.8,0.0858,8.3294,6.2418
2014-08-01 23:30:00.0,5.8,0.0991,8.3044,6.3249
2014-08-02 00:00:00.0,5.8,0.0748,8.2813,6.1935
2014-08-02 00:30:00.0,5.8,0.0988,8.2719,6.1943
2014-08-02 01:00:00.0,5.8,0.099,8.2387,6.0564
2014-08-02 01:30:00.0,5.8,0.0902,8.22,5.8379
2014-08-02 02:00:00.0,5.8,0.089,8.1958,5.6518
2014-08-02 02:30:00.0,5.8,0.1047,8.1532,5.5016
2014-08-02 03:00:00.0,5.8,0.1026,8.134,5.5
2014-08-02 03:30:00.0,5.8,0.1078,8.1013,5.5
2014-08-02 04:00:00.0,5.8,0.106,8.0719,5.5
2014-08-02 04:30:00.0,5.8,0.0891,8.0309,5.5
2014-08-02 05:00:00.0,5.787,0.0971,8.0158,5.5
2014-08-02 05:30:00.0,5.7862,0.1073,7.976,5.5
2014-08-02 06:00:00.0,5.7858,0.0906,7.9515,5.5
2014-08-02 06:30:00.0,5.787,0.0991,7.9282,5.5
2014-08-02 07:00:00.0,5.8,0.1048,7.8988,5.5
2014-08-02 07:30:00.0,5.8,0.1089,7.8603,5.5
2014-08-02 08:00:00.0,5.8,0.0979,7.8254,5.5
2014-08-02 08:30:00.0,5.8,0.0927,7.8122,5.5
2014-08-02 09:00:00.0,5.8,0.0934,7.8166,5.5
2014-08-02 09:30:00.0,5.8,0.0985,7.8309,5.5
2014-08-02 10:00:00.0,5.8,0.1069,7.8504,5.5
2014-08-02 10:30:00.0,5.8,0.1053,7.8608,5.5
2014-08-02 11:00:00.0,5.8,0.0879,7.879,5.5
2014-08-02 11:30:00.0,5.8,0.0939,7.8795,5.5
2014-08-02 12:00:00.0,5.8,0.0984,7.8749,5.5
2014-08-02 12:30:00.0,5.8,0.0906,7.8545,5.5
2014-08-02 13:00:00.0,5.4294,0.0806,7.8691,5.5
2014-08-02 13:30:00.0,5.4297,0.0956,7.8842,5.5
2014-08-02 14:00:00.0,5.4297,0.0953,7.8889,5.5
2014-08-02 14:30:00.0,5.4297,0.0769,7.899,5.5
2014-08-02 15:00:00.0,5.3654,0.081,7.8979,5.5
2014-08-02 15:30:00.0,5.3654,0.0851,7.8834,5.5
2014-08-02 16:00:00.0,5.3658,0.0958,7.8834,5.5
2014-08-02 16:30:00.0,5.3658,0.0747,7.8834,5.5
2014-08-02 17:00:00.0,5.1593,0.0873,7.8927,5.5
2014-08-02 17:30:00.0,5.1593,0.0964,7.9078,5.5
2014-08-02 18:00:00.0,5.1597,0.0909,7.8985,5.5
2014-08-02 18:30:00.0,5.1604,0.0791,7.8845,5.5
2014-08-02 19:00:00.0,5.8,0.0842,7.874,5.5
2014-08-02 19:30:00.0,5.8,0.0779,7.8592,5.5
2014-08-02 20:00:00.0,5.8,0.0917,7.8215,5.5
2014-08-02 20:30:00.0,5.8,0.0922,7.7971,5.5
2014-08-02 21:00:00.0,5.6041,0.0777,7.821,5.5
2014-08-02 21:30:00.0,5.6041,0.0967,7.8356,5.5
2014-08-02 22:00:00.0,5.6029,0.0973,7.8301,5.5
2014-08-02 22:30:00.0,5.6029,0.0975,7.8251,5.5
2014-08-02 23:00:00.0,5.4918,0.0891,7.7671,5.5
2014-08-02 23:30:00.0,5.4926,0.0751,7.7476,5.5
2014-08-03 00:00:00.0,5.4918,0.0736,7.7287,5.5
2014-08-03 00:30:00.0,5.493,0.0781,7.6852,5.5
2014-08-03 01:00:00.0,5.374,0.0823,7.6413,5.5
2014-08-03 01:30:00.0,5.3736,0.074,7.6124,5.5
2014-08-03 02:00:00.0,5.3736,0.0742,7.5836,5.5
2014-08-03 02:30:00.0,5.3736,0.0862,7.5511,5.5
2014-08-03 03:00:00.0,4.5837,0.0993,7.5302,5.5
2014-08-03 03:30:00.0,4.5829,0.087,7.5302,5.5
2014-08-03 04:00:00.0,4.5818,0.0893,7.5258,5.5
2014-08-03 04:30:00.0,4.5829,0.1043,7.5113,5.5
2014-08-03 05:00:00.0,4.5343,0.1031,7.4915,5.5
2014-08-03 05:30:00.0,4.5354,0.103,7.4764,5.5
2014-08-03 06:00:00.0,4.5351,0.0999,7.4679,5.5
2014-08-03 06:30:00.0,4.5347,0.1035,7.4574,5.5
2014-08-03 07:00:00.0,4.4479,0.0977,7.4429,5.5
2014-08-03 07:30:00.0,4.4487,0.0913,7.433,5.5
2014-08-03 08:00:00.0,4.4483,0.1004,7.4288,5.5
2014-08-03 08:30:00.0,4.4483,0.1043,7.4423,5.5
2014-08-03 09:00:00.0,4.9708,0.0762,7.4574,5.5
2014-08-03 09:30:00.0,4.97,0.1052,7.467,5.5
2014-08-03 10:00:00.0,4.9704,0.0814,7.4624,5.5
2014-08-03 10:30:00.0,4.9696,0.0972,7.4723,5.5
2014-08-03 11:00:00.0,5.4769,0.0947,7.4717,5.5
2014-08-03 11:30:00.0,5.4773,0.0909,7.4522,5.5
2014-08-03 12:00:00.0,5.4773,0.0923,7.4478,5.5
2014-08-03 12:30:00.0,5.4776,0.095,7.4588,5.5
2014-08-03 13:00:00.0,5.3819,0.0831,7.516,5.5
2014-08-03 13:30:00.0,5.3815,0.0939,7.5506,5.5
2014-08-03 14:00:00.0,5.3815,0.0739,7.5657,5.5
2014-08-03 14:30:00.0,5.3819,0.0739,7.5509,5.5
2014-08-03 15:00:00.0,5.0014,0.0968,7.4728,5.5
2014-08-03 15:30:00.0,5.0018,0.0937,7.4198,5.5
2014-08-03 16:00:00.0,5.0007,0.0783,7.4346,5.5
2014-08-03 16:30:00.0,5.0003,0.075,7.4478,5.5
2014-08-03 17:00:00.0,5.0081,0.0972,7.4541,5.5
2014-08-03 17:30:00.0,5.0077,0.075,7.4582,5.5
2014-08-03 18:00:00.0,5.0073,0.0748,7.4635,5.5
2014-08-03 18:30:00.0,5.0085,0.0883,7.4588,5.5
2014-08-03 19:00:00.0,4.5967,0.0981,7.4486,5.5
2014-08-03 19:30:00.0,4.5963,0.0792,7.4629,5.5
2014-08-03 20:00:00.0,4.5983,0.0765,7.4783,5.5
2014-08-03 20:30:00.0,4.5963,0.081,7.4978,5.5
2014-08-03 21:00:00.0,4.486,0.0758,7.5118,5.5
2014-08-03 21:30:00.0,4.4864,0.0814,7.5025,5.5
2014-08-03 22:00:00.0,4.486,0.0879,7.4874,5.5
2014-08-03 22:30:00.0,4.4868,0.1064,7.4632,5.5
2014-08-03 23:00:00.0,4.0836,0.0863,7.433,5.5
2014-08-03 23:30:00.0,4.082,0.1065,7.4148,5.5
2014-08-04 00:00:00.0,4.0836,0.1054,7.3956,5.5
2014-08-04 00:30:00.0,4.0828,0.0868,7.3755,5.5
2014-08-04 01:00:00.0,3.9407,0.0848,7.3519,5.5
2014-08-04 01:30:00.0,3.9399,0.0751,7.3368,5.5
2014-08-04 02:00:00.0,3.9403,0.1062,7.3228,5.5
2014-08-04 02:30:00.0,3.9399,0.0963,7.3082,5.5
2014-08-04 03:00:00.0,3.8143,0.0918,7.2986,5.5
2014-08-04 03:30:00.0,3.8135,0.0908,7.2846,5.5
2014-08-04 04:00:00.0,3.8143,0.0981,7.2705,5.5
2014-08-04 04:30:00.0,3.8147,0.0985,7.256,5.5
2014-08-04 05:00:00.0,3.49,0.0865,7.2505,5.5
2014-08-04 05:30:00.0,3.4896,0.1071,7.2359,5.5
2014-08-04 06:00:00.0,3.49,0.0922,7.2222,5.5
2014-08-04 06:30:00.0,3.4892,0.0981,7.2071,5.5
2014-08-04 07:00:00.0,3.5603,0.1031,7.198,5.5
2014-08-04 07:30:00.0,3.5614,0.0933,7.1876,5.5
2014-08-04 08:00:00.0,3.5607,0.0856,7.1829,5.5
2014-08-04 08:30:00.0,3.5618,0.1077,7.1931,5.5
2014-08-04 09:00:00.0,4.1625,0.0991,7.2175,5.5
2014-08-04 09:30:00.0,4.1621,0.1036,7.2513,6.1387
2014-08-04 10:00:00.0,4.1625,0.0989,7.2747,6.1651
2014-08-04 10:30:00.0,4.1621,0.0765,7.3769,6.0293
2014-08-04 11:00:00.0,3.8775,0.0978,7.4533,5.8683
2014-08-04 11:30:00.0,3.8783,0.0762,7.4632,5.6554
2014-08-04 12:00:00.0,3.8787,0.0979,7.4431,5.522
2014-08-04 12:30:00.0,3.8779,0.0786,7.439,5.5
2014-08-04 13:00:00.0,3.5304,0.0812,7.4244,5.5
2014-08-04 13:30:00.0,3.5296,0.0997,7.4195,5.5
2014-08-04 14:00:00.0,3.5304,0.0919,7.4165,5.5
2014-08-04 14:30:00.0,3.5304,0.08,7.392,5.5
2014-08-04 15:00:00.0,3.7047,0.0888,7.367,5.5
2014-08-04 15:30:00.0,3.7043,0.0783,7.3291,5.5
2014-08-04 16:00:00.0,3.7047,0.096,7.3043,5.5
2014-08-04 16:30:00.0,3.704,0.0774,7.3046,5.5
2014-08-04 17:00:00.0,3.6486,0.0958,7.3274,5.5
2014-08-04 17:30:00.0,3.6486,0.0827,7.3228,5.5
2014-08-04 18:00:00.0,3.6502,0.0901,7.328,5.5
2014-08-04 18:30:00.0,3.6502,0.0959,7.303,4.1502
2014-08-04 19:00:00.0,3.7687,0.0787,7.2835,3.9637
2014-08-04 19:30:00.0,3.7687,0.0843,7.2612,4.016
2014-08-04 20:00:00.0,3.7679,0.0913,7.2499,4.0412
2014-08-04 20:30:00.0,3.7691,0.1028,7.2499,4.0684
2014-08-04 21:00:00.0,4.2202,0.1087,7.2546,4.1211
2014-08-04 21:30:00.0,4.2206,0.1087,7.2598,4.016
2014-08-04 22:00:00.0,4.2198,0.0891,7.2648,3.9086
2014-08-04 22:30:00.0,4.2202,0.0958,7.2645,3.9329
2014-08-04 23:00:00.0,3.8802,0.1047,7.2499,4.014
2014-08-04 23:30:00.0,3.8806,0.0843,7.259,4.0656
2014-08-05 00:00:00.0,3.8806,0.0776,7.2744,4.1982
2014-08-05 00:30:00.0,3.8802,0.1018,7.2788,4.3056
2014-08-05 01:00:00.0,4.3231,0.0827,7.2928,4.3919
2014-08-05 01:30:00.0,4.3223,0.0935,7.317,4.1722
2014-08-05 02:00:00.0,4.3223,0.0841,7.3316,3.9365
2014-08-05 02:30:00.0,4.3231,0.0862,7.3013,3.9349
2014-08-05 03:00:00.0,4.0306,0.1036,7.2689,3.7752
2014-08-05 03:30:00.0,4.0298,0.1096,7.2782,3.6425
2014-08-05 04:00:00.0,4.0306,0.0841,7.2645,3.4792
2014-08-05 04:30:00.0,4.0314,0.092,7.2596,3.293
2014-08-05 05:00:00.0,3.9195,0.0804,7.245,3.1057
2014-08-05 05:30:00.0,3.9195,0.0899,7.226,3.051
2014-08-05 06:00:00.0,3.9195,0.0795,7.2057,3.0006
2014-08-05 06:30:00.0,3.9195,0.1001,7.2007,3.0002
2014-08-05 07:00:00.0,4.0062,0.0795,7.2018,3.0797
2014-08-05 07:30:00.0,4.0062,0.0879,7.2065,3.2639
2014-08-05 08:00:00.0,4.007,0.0785,7.2164,3.3709
2014-08-05 08:30:00.0,4.0062,0.0942,7.2538,3.5311
2014-08-05 09:00:00.0,4.2438,0.0772,7.2741,3.7208
2014-08-05 09:30:00.0,4.2438,0.0799,7.3118,3.746
2014-08-05 10:00:00.0,4.2438,0.0956,7.3409,4.0648
2014-08-05 10:30:00.0,4.243,0.0859,7.3546,4.1978
2014-08-05 11:00:00.0,4.3231,0.0997,7.4088,4.3348
2014-08-05 11:30:00.0,4.3231,0.0777,7.4525,4.7638
2014-08-05 12:00:00.0,4.3234,0.0849,7.4964,4.8429
2014-08-05 12:30:00.0,4.3238,0.086,7.4145,4.8725
2014-08-05 13:00:00.0,4.252,0.0933,7.5651,5.0598
2014-08-05 13:30:00.0,4.2512,0.0934,7.5987,5.0346
2014-08-05 14:00:00.0,4.2524,0.0854,7.6512,4.9248
2014-08-05 14:30:00.0,4.252,0.0841,7.652,5.0902
2014-08-05 15:00:00.0,4.2359,0.0895,7.6275,5.1685
2014-08-05 15:30:00.0,4.2363,0.105,7.6523,5.1433
2014-08-05 16:00:00.0,4.2355,0.0896,7.6751,5.3063
2014-08-05 16:30:00.0,4.2355,0.0903,7.6905,5.1429
2014-08-05 17:00:00.0,4.1943,0.088,7.7196,5.0622
2014-08-05 17:30:00.0,4.1951,0.0907,7.7006,4.8473
2014-08-05 18:00:00.0,4.1959,0.1027,7.6745,4.6623
2014-08-05 18:30:00.0,4.1959,0.1091,7.6564,4.501
2014-08-05 19:00:00.0,4.3623,0.1191,7.594,4.4754
2014-08-05 19:30:00.0,4.3627,0.1034,7.5454,4.3931
2014-08-05 20:00:00.0,4.3623,0.1088,7.5212,4.4482
2014-08-05 20:30:00.0,4.3611,0.0924,7.4874,4.4462
2014-08-05 21:00:00.0,4.4499,0.0994,7.4874,4.5281
2014-08-05 21:30:00.0,4.4495,0.0894,7.4723,4.5014
2014-08-05 22:00:00.0,4.4491,0.0943,7.4778,4.7374
2014-08-05 22:30:00.0,4.4499,0.0923,7.4676,5.2224
2014-08-05 23:00:00.0,5.1063,0.0893,7.5107,5.8351
2014-08-05 23:30:00.0,5.1063,0.0878,7.6316,5.7836
2014-08-06 00:00:00.0,5.1063,0.1087,7.7965,5.1665
2014-08-06 00:30:00.0,5.1063,0.1093,7.8015,4.9512
2014-08-06 01:00:00.0,5.186,0.1014,7.6992,4.7654
2014-08-06 01:30:00.0,5.1852,0.1123,7.6459,4.2789
2014-08-06 02:00:00.0,5.1856,0.0926,7.5786,3.7464
2014-08-06 02:30:00.0,5.1863,0.0999,7.5011,3.6409
2014-08-06 03:00:00.0,5.0442,0.0921,7.4132,4.0124
2014-08-06 03:30:00.0,5.0423,0.0769,7.3948,4.2257
2014-08-06 04:00:00.0,5.0423,0.0977,7.4613,4.1714
2014-08-06 04:30:00.0,5.0434,0.0988,7.5008,3.909
2014-08-06 05:00:00.0,4.7667,0.0789,7.4953,3.6138
2014-08-06 05:30:00.0,4.7663,0.0813,7.4475,3.5051
2014-08-06 06:00:00.0,4.7655,0.1011,7.4091,3.424
2014-08-06 06:30:00.0,4.7659,0.0939,7.3893,3.3178
2014-08-06 07:00:00.0,4.7188,0.0763,7.3794,3.4252
2014-08-06 07:30:00.0,4.7192,0.0998,7.37,4.0156
2014-08-06 08:00:00.0,4.7188,0.0982,7.3948,4.4706
2014-08-06 08:30:00.0,4.72,0.0887,7.5209,5.0354
2014-08-06 09:00:00.0,5.5978,0.0778,7.6165,5.4353
2014-08-06 09:30:00.0,5.597,0.0927,7.7671,5.7033
2014-08-06 10:00:00.0,5.5974,0.0972,7.8935,5.6246
2014-08-06 10:30:00.0,5.5974,0.0796,7.9614,5.6242
2014-08-06 11:00:00.0,4.7109,0.1001,7.9562,5.4121
2014-08-06 11:30:00.0,4.7101,0.0838,7.9469,5.5455
2014-08-06 12:00:00.0,4.7101,0.0802,7.9125,5.4932
2014-08-06 12:30:00.0,4.7113,0.1018,7.8836,5.3087
2014-08-06 13:00:00.0,4.6783,0.0995,7.8891,5.2256
2014-08-06 13:30:00.0,4.6787,0.0783,7.8705,5.0882
2014-08-06 14:00:00.0,4.6783,0.1024,7.8454,4.9799
2014-08-06 14:30:00.0,4.6787,0.0835,7.8303,4.9272
2014-08-06 15:00:00.0,4.473,0.0933,7.7971,4.7938
2014-08-06 15:30:00.0,4.4726,0.1046,7.7822,5.0374
2014-08-06 16:00:00.0,4.4722,0.0917,7.7589,4.9551
2014-08-06 16:30:00.0,4.4722,0.1099,7.7825,4.8741
2014-08-06 17:00:00.0,4.5743,0.098,7.7778,4.9276
2014-08-06 17:30:00.0,4.5751,0.0937,7.7627,4.7678
2014-08-06 18:00:00.0,4.5751,0.0999,7.7726,4.5845
2014-08-06 18:30:00.0,4.5747,0.093,7.7432,4.501
2014-08-06 19:00:00.0,4.433,0.1078,7.7102,4.4482
2014-08-06 19:30:00.0,4.433,0.0902,7.6753,4.6615
2014-08-06 20:00:00.0,4.4342,0.093,7.6712,5.065
2014-08-06 20:30:00.0,4.4334,0.1118,7.7482,5.1992
2014-08-06 21:00:00.0,4.5598,0.1081,7.8556,5.4892
2014-08-06 21:30:00.0,4.559,0.0883,7.918,5.6246
2014-08-06 22:00:00.0,4.5598,0.1041,8.0199,5.649
2014-08-06 22:30:00.0,4.5606,0.0873,8.0529,5.7541
2014-08-06 23:00:00.0,4.9551,0.0936,8.0763,5.7836
2014-08-06 23:30:00.0,4.9551,0.1015,8.1148,6.1871
2014-08-07 00:00:00.0,4.9563,0.1117,8.1244,6.374
2014-08-07 00:30:00.0,4.9555,0.0883,8.1999,6.3217
2014-08-07 01:00:00.0,4.2999,0.0991,8.2288,6.4012
2014-08-07 01:30:00.0,4.2987,0.0895,8.2145,6.1096
2014-08-07 02:00:00.0,4.2987,0.0776,8.228,5.81
2014-08-07 02:30:00.0,4.2991,0.1003,8.195,5.5184
2014-08-07 03:00:00.0,4.3219,0.1003,8.1422,5.3059
2014-08-07 03:30:00.0,4.3219,0.0926,8.0856,5.1976
2014-08-07 04:00:00.0,4.3227,0.0978,8.0386,5.0898
2014-08-07 04:30:00.0,4.3219,0.0777,8.0197,4.898
2014-08-07 05:00:00.0,4.117,0.1008,7.9952,4.8457
2014-08-07 05:30:00.0,4.1162,0.0809,7.9705,4.8177
2014-08-07 06:00:00.0,4.117,0.083,7.9661,4.8161
2014-08-07 06:30:00.0,4.117,0.091,7.9653,4.7374
2014-08-07 07:00:00.0,4.2983,0.0971,7.9507,4.7394
2014-08-07 07:30:00.0,4.2987,0.1025,7.9408,4.8952
2014-08-07 08:00:00.0,4.2987,0.0884,7.9466,4.924
2014-08-07 08:30:00.0,4.2987,0.0799,7.9796,4.9252
2014-08-07 09:00:00.0,4.6783,0.1021,7.9947,5.2507
2014-08-07 09:30:00.0,4.6787,0.1009,8.0054,5.3019
2014-08-07 10:00:00.0,4.6791,0.0942,8.0771,5.331
2014-08-07 10:30:00.0,4.6787,0.1019,8.0944,5.4093
2014-08-07 11:00:00.0,5.8,0.0845,8.101,5.1137
2014-08-07 13:30:00.0,5.8,0.089,8.1101,4.9811
2014-08-07 14:00:00.0,5.8,0.0806,8.0527,5.2244
2014-08-07 14:30:00.0,5.8,0.0788,8.0252,4.503
2014-08-07 15:00:00.0,5.7477,0.089,7.9713,4.6348
2014-08-07 15:30:00.0,5.747,0.0796,7.9183,4.7151
2014-08-07 16:00:00.0,5.747,0.0869,7.9183,4.6068
2014-08-07 16:30:00.0,5.747,0.102,7.9081,4.6855
2014-08-07 17:00:00.0,4.8448,0.0881,7.8779,4.739
2014-08-07 17:30:00.0,4.8444,0.0876,7.9216,4.9811
2014-08-07 18:00:00.0,4.8452,0.0987,7.9326,5.089
2014-08-07 18:30:00.0,4.8452,0.1008,7.9798,4.9791
2014-08-07 19:00:00.0,4.5594,0.0946,7.9903,5.0602
2014-08-07 19:30:00.0,4.5598,0.0797,7.9845,5.1689
2014-08-07 20:00:00.0,4.5602,0.0809,8.0145,5.2771
2014-08-07 20:30:00.0,4.5602,0.088,8.0331,5.3866
2014-08-07 21:00:00.0,4.3454,0.0909,8.0529,5.2635
2014-08-07 21:30:00.0,4.347,0.0968,8.0617,5.2495
2014-08-07 22:00:00.0,4.3466,0.0912,8.062,5.1401
2014-08-07 22:30:00.0,4.3454,0.093,8.0466,5.2475
2014-08-07 23:00:00.0,4.4016,0.1107,8.0095,5.0322
2014-08-07 23:30:00.0,4.4012,0.0923,8.009,5.0043
2014-08-08 00:00:00.0,4.4016,0.1073,7.9842,4.8984
2014-08-08 00:30:00.0,4.4024,0.107,7.9694,4.6843
2014-08-08 01:00:00.0,4.1162,0.0971,7.926,4.4183
2014-08-08 01:30:00.0,4.1158,0.0805,7.8729,4.5525
2014-08-08 02:00:00.0,4.1162,0.0937,7.8103,4.5245
2014-08-08 02:30:00.0,4.1173,0.0985,7.7905,4.3032
2014-08-08 03:00:00.0,3.8959,0.0924,7.7614,4.0935
2014-08-08 03:30:00.0,3.8955,0.0986,7.7322,3.9873
2014-08-08 04:00:00.0,3.8959,0.099,7.694,3.8527
2014-08-08 04:30:00.0,3.8959,0.1062,7.6545,3.6933
2014-08-08 05:00:00.0,4.2198,0.0961,7.6163,3.5579
2014-08-08 05:30:00.0,4.2198,0.0894,7.5445,3.5283
2014-08-08 06:00:00.0,4.2194,0.1071,7.53,3.5023
2014-08-08 06:30:00.0,4.219,0.0936,7.5388,3.4468
2014-08-08 07:00:00.0,4.0855,0.0987,7.5146,3.3669
